timestamp,uplink_prb_usage,uplink_throughput
1777924079,26,74.63924387885936
1777924080,25,71.11366246438047
1777924081,24,69.15651010408995
1777924082,25,73.95533787881793
1777924083,24,71.36273867006307
1777924084,24,75.70953481063115
1777924085,25,67.93063331958187
1777924086,25,68.06664259662621
1777924087,25,64.14500830123895
1777924088,24,67.26958677182411
1777924089,25,74.341464524361
1777924090,25,75.8499431751796
1777924091,25,74.32137325639
1777924092,26,62.72613660052753
1777924093,26,75.6741534569733
1777924094,25,61.72666619527568
1777924095,25,74.04152795855056
1777924096,25,68.34496963043026
1777924097,26,73.96139991270235
1777924098,26,64.80398243447445
1777924099,26,76.07025434717765
1777924100,25,63.407613642528
1777924101,26,67.7919529011607
1777924102,26,66.30857417503934
1777924103,27,63.70571816229875
1777924104,28,72.82537405414811
1777924105,28,80.52740103026633
1777924106,28,84.40107350044005
1777924107,29,73.63720104188812
1777924108,29,78.22506573780386
1777924109,30,75.04442587067842
1777924110,30,76.24497437645695
1777924111,31,73.26033106992742
1777924112,31,75.6778461644017
1777924113,32,78.01865417072892
1777924114,32,72.99693122005651
1777924115,33,76.05127565048156
1777924116,33,76.13706446451131
1777924117,32,79.31881492798736
1777924118,33,71.60285522767545
1777924119,32,75.36806006126557
1777924120,33,85.00402461073715
1777924121,33,81.63827068663673
1777924122,33,82.47130571999918
1777924123,32,75.70994328080114
1777924124,32,77.0444890365871
1777924125,31,79.31006275016315
1777924126,30,81.02114988288919
1777924127,31,66.017786892027
1777924128,32,69.6805141182757
1777924129,32,81.4924984563119
1777924130,32,74.35399789904038
1777924131,32,72.57725644833864
1777924132,32,69.95627555851978
1777924133,32,73.10242484305151
1777924134,33,70.0893382245928
1777924135,33,85.80992422729615
1777924136,33,76.29903776608742
1777924137,33,76.13922256206777
1777924138,34,79.84634503825525
1777924139,33,80.73055326169957
1777924140,33,80.65649670449588
1777924141,33,81.23129874758408
1777924142,32,72.76119502144114
1777924143,33,75.05959937769413
1777924144,34,80.66064244949024
1777924145,34,74.82674922262171
1777924146,34,77.17702015587749
1777924147,35,79.79443693991166
1777924148,35,81.53333287039669
1777924149,36,70.80043566933409
1777924150,36,82.01635542450025
1777924151,36,77.74824173966724
1777924152,37,82.7835596988897
1777924153,37,83.09619261559672
1777924154,38,87.63561777503621
1777924155,38,86.49054141429542
1777924156,39,87.25957248174633
1777924157,39,87.69651643624807
1777924158,40,83.31120543167175
1777924159,40,82.14483289166579
1777924160,41,86.72767687430252
1777924161,41,86.0943642814486
1777924162,42,82.20920193467782
1777924163,42,85.4217053396372
1777924164,42,83.44206589946931
1777924165,42,79.75730191192974
1777924166,42,89.40707333619356
1777924167,43,84.6483965913854
1777924168,43,93.61918715964484
1777924169,43,77.08528478410076
1777924170,43,81.89449552220486
1777924171,44,85.34687476510892
1777924172,45,91.11821493933012
1777924173,46,88.59761217670984
1777924174,46,88.19712739381339
1777924175,46,81.72731293350635
1777924176,47,82.39376371246738
1777924177,46,88.25127097130458
1777924178,46,80.6615230278174
1777924179,46,84.40655012369803
1777924180,46,89.05412798088636
1777924181,47,83.1795407747545
1777924182,47,94.82410183062812
1777924183,48,93.90771354907051
1777924184,47,80.52861000747764
1777924185,47,83.40432940568105
1777924186,47,77.31400239977272
1777924187,47,84.0783388685334
1777924188,48,91.84874814457581
1777924189,48,86.53747275976315
1777924190,49,91.27358759627185
1777924191,49,82.34949556773215
1777924192,49,92.79088864561858
1777924193,50,87.50200847432242
1777924194,50,90.05476357027307
1777924195,50,89.58206474373127
1777924196,51,85.07803165598473
1777924197,52,86.41112050717098
1777924198,51,95.15507511051543
1777924199,52,93.39546470875763
1777924200,52,96.32522068699042
1777924201,52,93.06096205976132
1777924202,52,92.24345785664147
1777924203,52,83.83295221599954
1777924204,52,90.38334986457473
1777924205,53,92.27677055818316
1777924206,53,101.18898239222659
1777924207,53,95.49130484444406
1777924208,54,100.11227531769288
1777924209,53,95.08891967652629
1777924210,53,89.19913547872734
1777924211,53,92.92705897267433
1777924212,52,92.66300640818905
1777924213,52,87.37379993603193
1777924214,52,89.87025680533185
1777924215,52,90.67404852845272
1777924216,52,98.82528924654302
1777924217,52,82.23666763574059
1777924218,53,97.8261828932222
1777924219,53,88.18442144268278
1777924220,53,86.22564365728674
1777924221,52,96.90973958517309
1777924222,53,95.69354131155472
1777924223,53,98.04533416071536
1777924224,52,95.20315876395509
1777924225,52,100.8693025078183
1777924226,53,94.91425726625019
1777924227,54,92.49585180744579
1777924228,54,94.74316869794605
1777924229,53,97.99561107755684
1777924230,53,88.89281103632948
1777924231,55,91.06650137860879
1777924232,55,92.60967993430941
1777924233,55,84.529377405556
1777924234,56,95.42135283787897
1777924235,56,86.3124208322204
1777924236,56,95.03876690819679
1777924237,56,98.69380390260864
1777924238,56,92.65405592710275
1777924239,56,102.34702141584093
1777924240,56,88.22774595261681
1777924241,56,100.16067306734325
1777924242,57,98.63811675383114
1777924243,57,87.87785038260189
1777924244,57,107.7985743456824
1777924245,56,94.51314621523217
1777924246,57,91.65132190029965
1777924247,57,89.26810762347192
1777924248,57,94.60991887553146
1777924249,56,94.2266690742452
1777924250,57,96.06190487842848
1777924251,57,94.25991729699217
1777924252,58,99.24951389551792
1777924253,57,93.85566575301539
1777924254,58,87.69266147241788
1777924255,57,94.92787326957661
1777924256,57,84.94635055982025
1777924257,58,97.99196783901125
1777924258,58,91.99314896372815
1777924259,58,97.13512159712111
1777924260,58,102.31333741686072
1777924261,59,92.930630871294
1777924262,59,101.97565316330453
1777924263,59,95.2497469499123
1777924264,60,105.88937660929514
1777924265,60,96.35681324060803
1777924266,60,94.2177815652199
1777924267,61,101.8925730267788
1777924268,61,96.83894621669364
1777924269,62,95.81347718641946
1777924270,62,97.44972067183294
1777924271,62,99.39927060517648
1777924272,63,106.43981059060185
1777924273,62,90.89660514543189
1777924274,62,99.70386296527688
1777924275,62,102.41206617594318
1777924276,62,100.47051858746308
1777924277,62,105.4943932624509
1777924278,62,99.26544601608664
1777924279,62,98.76951851016324
1777924280,63,103.06548296156005
1777924281,63,100.84691216728108
1777924282,63,98.64316067773788
1777924283,64,103.52264817813871
1777924284,64,98.2636226805251
1777924285,64,98.44970281591303
1777924286,64,98.82402690205474
1777924287,64,107.28881122074884
1777924288,64,86.70542639806429
1777924289,65,103.78019475643325
1777924290,64,101.354223163901
1777924291,64,93.63608293342847
1777924292,64,102.59377050611201
1777924293,64,103.3408839632419
1777924294,64,103.8533765411083
1777924295,63,88.46677371629774
1777924296,64,107.34875235334498
1777924297,63,97.08018482891822
1777924298,63,103.4895548603893
1777924299,62,102.93483201307028
1777924300,61,94.8548631147132
1777924301,60,100.97206978558198
1777924302,61,97.06528041589439
1777924303,62,90.27880269297829
1777924304,61,104.05483866487502
1777924305,62,96.11229766642691
1777924306,63,96.55477941767876
1777924307,62,97.78620359383474
1777924308,61,100.02506526397326
1777924309,62,99.34228315130053
1777924310,61,101.26630116118228
1777924311,60,91.97229785062103
1777924312,61,95.4592613330617
1777924313,62,99.07801317455309
1777924314,63,108.94049281696418
1777924315,63,99.8878435771381
1777924316,63,105.28350018647734
1777924317,63,100.57349825952943
1777924318,64,99.02353613153095
1777924319,64,100.08974009148503
1777924320,64,100.44211129587003
1777924321,63,103.11640582532333
1777924322,63,106.5857507040945
1777924323,63,102.01856381458845
1777924324,62,104.94184955433789
1777924325,62,95.25844618066641
1777924326,61,96.93416271033688
1777924327,60,94.7406385960655
1777924328,60,99.41500065893683
1777924329,61,97.18468726669265
1777924330,61,102.08397821665389
1777924331,60,93.81049229765401
1777924332,60,98.19363937994576
1777924333,60,101.09086059955516
1777924334,59,87.90613751231726
1777924335,59,106.74734088298592
1777924336,59,95.92581651804056
1777924337,59,88.08732038845723
1777924338,59,97.91142254359553
1777924339,58,96.55049560587919
1777924340,57,95.23147529192377
1777924341,57,100.06036000817
1777924342,56,98.16350237142176
1777924343,57,96.9404428596073
1777924344,56,96.82570035275992
1777924345,56,94.33038697752862
1777924346,56,102.78970882158023
1777924347,57,88.94361791739004
1777924348,57,96.22843253397153
1777924349,57,95.8926108403495
1777924350,56,98.45976182729068
1777924351,57,91.80265755158794
1777924352,56,86.9534732892156
1777924353,56,95.50570357244187
1777924354,56,96.06553721498373
1777924355,55,100.70319734251441
1777924356,54,87.48337079153711
1777924357,55,99.19612195022523
1777924358,54,103.85336463812204
1777924359,54,91.50005800614886
1777924360,53,86.5907600122805
1777924361,54,91.36861535131983
1777924362,53,92.46302235317123
1777924363,54,95.73704543753112
1777924364,53,89.7387237157288
1777924365,53,99.39839340366305
1777924366,53,87.38460458246372
1777924367,53,84.57357681522241
1777924368,53,97.38019690929293
1777924369,53,82.16420535957211
1777924370,53,91.48141604007279
1777924371,53,106.42956508143622
1777924372,53,92.34580401168031
1777924373,52,86.55654557186688
1777924374,52,91.34171141295943
1777924375,52,91.37139645121209
1777924376,52,92.32292473158901
1777924377,53,95.38018341971829
1777924378,53,87.72399974234519
1777924379,52,99.19396624856557
1777924380,52,92.70301427967678
1777924381,53,95.67057320880812
1777924382,52,88.7733277010996
1777924383,53,98.1887196164799
1777924384,53,91.24326416034121
1777924385,53,93.6489863107209
1777924386,53,88.20102265265801
1777924387,54,88.71380768119043
1777924388,53,95.49692387903798
1777924389,53,90.40376926406677
1777924390,53,88.55779610623031
1777924391,52,88.70567496087835
1777924392,51,93.9452888227284
1777924393,50,87.16932962458375
1777924394,50,89.47055280779026
1777924395,50,90.06762487629193
1777924396,50,81.37193001295365
1777924397,49,82.57993117581917
1777924398,49,90.71325050161403
1777924399,49,85.88336787481286
1777924400,48,93.15526210076189
1777924401,48,92.75063196912745
1777924402,48,91.63625899859947
1777924403,47,95.78897304290669
1777924404,48,88.02609802515568
1777924405,48,91.31996866656728
1777924406,47,84.97019560531785
1777924407,47,98.63566460790925
1777924408,47,96.52635143596208
1777924409,47,87.65346195533006
1777924410,47,89.33963803457335
1777924411,47,93.71683919714162
1777924412,47,86.93787222833652
1777924413,46,83.84519168140135
1777924414,45,89.93295387953097
1777924415,45,86.35297660737652
1777924416,44,86.02347502340368
1777924417,45,82.24577895619416
1777924418,45,78.27047533236471
1777924419,45,87.06264084445596
1777924420,44,89.27232918672391
1777924421,44,84.18386962915781
1777924422,45,92.4639328380149
1777924423,44,82.03237653563005
1777924424,45,81.25382995265336
1777924425,45,85.69746361761742
1777924426,45,85.6283334109192
1777924427,45,89.46485929100851
1777924428,45,82.51266729171206
1777924429,45,92.15642406566704
1777924430,45,94.85112633128713
1777924431,45,85.82385187864246
1777924432,45,91.62369689082944
1777924433,44,80.44576318218633
1777924434,43,89.23849693531862
1777924435,43,89.11274383851759
1777924436,42,87.48546776085445
1777924437,41,82.72996610008369
1777924438,41,69.50587976441088
1777924439,42,80.71222785356541
1777924440,42,80.78337792041928
1777924441,42,79.19785277872785
1777924442,42,84.1500935204618
1777924443,42,81.71466449515444
1777924444,42,79.8892459560574
1777924445,42,78.8353993328848
1777924446,42,80.38019156531647
1777924447,42,88.64674645332467
1777924448,41,79.82538725417629
1777924449,41,80.48277582105028
1777924450,41,80.74486073239541
1777924451,41,84.3254708121424
1777924452,41,84.85312269837841
1777924453,40,68.29904557340578
1777924454,40,86.59735846222424
1777924455,40,88.4636561540969
1777924456,40,77.2741605818725
1777924457,40,77.62465789869324
1777924458,40,79.97385975499778
1777924459,41,79.39798191244529
1777924460,41,83.80767093275973
1777924461,41,74.04063621138512
1777924462,41,77.76932576383469
1777924463,40,88.92638740078708
1777924464,40,77.82301014693392
1777924465,39,86.79542725146317
1777924466,39,82.79902188015562
1777924467,39,73.05829528435284
1777924468,39,84.05898137847294
1777924469,39,80.67049714013216
1777924470,39,79.15039824687616
1777924471,39,82.30230691927402
1777924472,39,83.33585068505057
1777924473,38,83.58416319888579
1777924474,37,84.90213781396601
1777924475,37,81.4366116075026
1777924476,36,72.60964660046137
1777924477,36,76.66859544056963
1777924478,37,92.84371750870879
1777924479,38,83.66020977171777
1777924480,37,90.26179285365173
1777924481,38,86.67945336989634
1777924482,38,81.48810932200088
1777924483,38,81.75633181401503
1777924484,37,79.43538982055419
1777924485,37,71.77987922869075
1777924486,37,79.681212636107
1777924487,37,85.04803548643989
1777924488,37,76.90162002330457
1777924489,37,81.45378849577814
1777924490,37,83.43215970651939
1777924491,37,75.50643802309385
1777924492,38,78.36913711045352
1777924493,37,75.01939829285278
1777924494,36,75.10025476989766
1777924495,36,73.00577622356123
1777924496,35,73.94798192379888
1777924497,35,84.38755056359028
1777924498,34,73.08035336909369
1777924499,34,77.76906648577311
1777924500,34,74.9370906084807
1777924501,34,82.50489671666622
1777924502,34,83.10023033471627
1777924503,32,79.48831491962525
1777924504,32,76.9776054889624
1777924505,32,74.56023208421595
1777924506,31,69.43656383113937
1777924507,31,83.54587996504989
1777924508,31,71.38147142011351
1777924509,32,78.58640856164779
1777924510,32,80.36804507680529
1777924511,31,72.30123776392601
1777924512,32,80.27105637292182
1777924513,32,79.03895941502485
1777924514,32,83.37583725921793
1777924515,31,72.6879409010798
1777924516,31,69.01361192224128
1777924517,30,71.7252961004997
1777924518,30,74.9398409414045
1777924519,31,75.06195727188275
1777924520,31,73.02952946676452
1777924521,30,65.4086114346024
1777924522,30,76.11717348258098
1777924523,30,82.8755501558699
1777924524,30,76.08913057155351
1777924525,31,77.54110983574081
1777924526,30,76.57600387769796
1777924527,31,76.5867100144708
1777924528,31,78.99249685090642
1777924529,31,76.57918156533549
1777924530,32,74.19295273656026
1777924531,32,72.0180499049606
1777924532,32,74.47961855123695
1777924533,33,77.813582734028
1777924534,33,74.97762667494662
1777924535,34,78.61452407409143
1777924536,34,79.17617560165188
1777924537,34,80.94930744071583
1777924538,34,82.97257735977541
1777924539,34,77.55103338315486
1777924540,35,72.11500545683553
1777924541,35,76.44703156431365
1777924542,35,78.19828155332969
1777924543,35,69.7390405972031
1777924544,34,83.44899034046117
1777924545,34,77.8407006062971
1777924546,35,79.71608775561128
1777924547,34,83.3448690813682
1777924548,34,74.36435726435944
1777924549,34,79.78318868897814
1777924550,35,77.50561144604129
1777924551,35,77.17160909842836
1777924552,36,75.3251342548803
1777924553,35,85.49521446158937
1777924554,35,76.31024981965993
1777924555,36,81.94758911103065
1777924556,36,70.36246675637628
1777924557,36,84.10994838360403
1777924558,36,83.53495020180677
1777924559,37,80.03845349633785
1777924560,37,78.57875890237933
1777924561,38,82.20000002526105
1777924562,38,90.6995579739613
1777924563,38,72.46543485493433
1777924564,39,84.71912324408358
1777924565,39,77.09772214030744
1777924566,40,81.91036721665121
1777924567,40,80.88453946414602
1777924568,40,80.07256783991009
1777924569,41,82.75290691926273
1777924570,41,77.69622984624995
1777924571,41,87.43131196257586
1777924572,40,73.9263541996063
1777924573,39,83.62894030772755
1777924574,40,80.53058866359443
1777924575,40,76.73083797786646
1777924576,40,82.91072516769412
1777924577,40,74.99372010982086
1777924578,40,82.17871219773835
1777924579,41,76.39705391484802
1777924580,41,84.87572437943025
1777924581,41,78.64039199866332
1777924582,41,80.77052692336812
1777924583,41,84.12277224574424
1777924584,41,79.32356049670994
1777924585,42,83.33916200149264
1777924586,43,77.58776274439816
1777924587,43,87.23894021618271
1777924588,44,93.14211212497847
1777924589,45,98.56493990559483
1777924590,45,86.41025665999898
1777924591,44,88.74691863358734
1777924592,45,77.9871844719163
1777924593,44,91.96230446837515
1777924594,44,88.69302827125848
1777924595,45,83.82229949771946
1777924596,45,91.56731360130054
1777924597,46,85.65485765509598
1777924598,46,84.7388866764345
1777924599,47,89.73900716442371
1777924600,47,82.81490475076356
1777924601,49,93.79731143979977
1777924602,49,84.44804584632921
1777924603,48,83.67475344579567
1777924604,49,85.1063959521625
1777924605,49,92.61775016882255
1777924606,50,87.22451087316132
1777924607,51,84.73401897034775
1777924608,51,88.07444000028892
1777924609,50,89.8558093319378
1777924610,50,84.68562382351027
1777924611,50,84.81743500934546
1777924612,50,99.50083350344813
1777924613,50,86.1274556828375
1777924614,51,89.34630934052149
1777924615,52,89.9474334964032
1777924616,51,88.90389436503303
1777924617,52,94.39606032986096
1777924618,53,96.66664327712422
1777924619,52,90.22320505810784
1777924620,53,86.83584771033443
1777924621,53,98.13498102532007
1777924622,52,91.17096508961492
1777924623,53,100.18644816685726
1777924624,53,82.29486346095678
1777924625,53,93.27931449577494
1777924626,53,101.03372850244294
1777924627,53,90.8103113905283
1777924628,54,92.18527959499414
1777924629,54,94.52980261215653
1777924630,55,91.4854188150177
1777924631,55,92.59567630576271
1777924632,55,92.47983207613869
1777924633,56,91.97660669508133
1777924634,55,99.52985447590251
1777924635,54,95.27485114533395
1777924636,54,94.32782704446487
1777924637,55,97.63856953100553
1777924638,55,92.8103987505844
1777924639,56,91.31608281741195
1777924640,56,92.0881906292345
1777924641,56,94.80802368497075
1777924642,57,90.83354731232194
1777924643,58,94.14882542535996
1777924644,60,95.67747511157854
1777924645,60,107.56050303423056
1777924646,61,86.31783277029739
1777924647,62,98.79171125367465
1777924648,62,107.36562206766646
1777924649,62,100.14830008859603
1777924650,62,102.99037863039491
1777924651,62,100.04921841794895
1777924652,62,96.59699978452583
1777924653,62,89.51137829470989
1777924654,63,101.32455059166337
1777924655,63,96.90977027928925
1777924656,64,97.59849067225613
1777924657,65,99.754557348094
1777924658,64,109.05187632980572
1777924659,64,112.02176894014288
1777924660,64,102.1774357188778
1777924661,63,98.30854749239722
1777924662,63,95.10248112146957
1777924663,64,103.30843072695731
1777924664,65,110.02307520029315
1777924665,65,100.8869682583868
1777924666,65,91.2945178166105
1777924667,66,105.81522352316986
1777924668,67,108.03429870152522
1777924669,67,96.46369461826367
1777924670,67,104.39417882648328
1777924671,67,105.63051707261243
1777924672,67,103.27101714095977
1777924673,68,100.84153086411591
1777924674,69,109.77171750603601
1777924675,70,104.18479114314093
1777924676,70,99.3166622678503
1777924677,69,95.97736481448644
1777924678,69,110.87382283999689
1777924679,69,107.97498789412003
1777924680,69,105.59588096208127
1777924681,69,103.21876413417138
1777924682,69,102.81950713608593
1777924683,68,99.55918508201276
1777924684,69,103.25844959948053
1777924685,69,95.65960753195921
1777924686,68,101.08771355939169
1777924687,67,102.20078117642007
1777924688,67,106.34446021235688
1777924689,68,104.22033091481987
1777924690,69,108.77715401244002
1777924691,69,111.27110797301043
1777924692,69,109.96176542220846
1777924693,69,107.3172943132035
1777924694,69,105.25338205631353
1777924695,69,100.78645396213899
1777924696,70,109.32974823120692
1777924697,71,114.35886321999689
1777924698,71,108.33947717842689
1777924699,71,115.42766616791756
1777924700,71,99.93492731372514
1777924701,70,100.80626476849207
1777924702,70,109.84840678486718
1777924703,71,107.98930594568964
1777924704,71,112.71201979457315
1777924705,71,106.73037761672968
1777924706,72,103.6941105986225
1777924707,72,106.6388304100773
1777924708,72,100.70292213084319
1777924709,72,102.52134197106334
1777924710,71,111.17599799063106
1777924711,71,110.72754336511326
1777924712,72,109.23351928162734
1777924713,72,99.85515115567789
1777924714,72,105.987183910192
1777924715,72,102.08750050102977
1777924716,72,112.89439964204493
1777924717,72,104.97325039896829
1777924718,72,102.71413530148303
1777924719,72,107.7340827430464
1777924720,72,104.71930494424424
1777924721,71,113.4768475959167
1777924722,72,104.29335096109614
1777924723,72,101.30347283348915
1777924724,71,97.1118891790912
1777924725,72,107.46146073913962
1777924726,71,104.27131448763934
1777924727,71,100.36992927069724
1777924728,71,112.15151907565104
1777924729,72,110.60260316343158
1777924730,72,107.47301954478246
1777924731,72,113.7394680987689
1777924732,72,110.58141215029376
1777924733,72,103.89714844316705
1777924734,73,103.72350926204156
1777924735,73,112.08091695004238
1777924736,72,109.38365130410307
1777924737,72,108.36386495586797
1777924738,72,103.7907598870899
1777924739,71,109.5357640515259
1777924740,71,103.40025502589724
1777924741,71,106.34106005432847
1777924742,70,112.51124865874141
1777924743,70,103.02624593885434
1777924744,70,98.92154834317212
1777924745,71,102.06353763658451
1777924746,71,111.27434472009432
1777924747,71,107.94629011821095
1777924748,71,106.22005179590062
1777924749,72,105.30907787609793
1777924750,71,108.98411958398937
1777924751,71,102.97902817054401
1777924752,71,108.1754950588917
1777924753,71,103.50935444034171
1777924754,71,102.76053276626227
1777924755,71,103.93130654328746
1777924756,72,105.91066649082217
1777924757,72,107.38026573829833
1777924758,71,107.85955107800002
1777924759,71,90.20235618857201
1777924760,71,103.16557249013957
1777924761,71,105.03793510189783
1777924762,71,113.5727791737375
1777924763,73,103.53998826228042
1777924764,73,109.13258478144961
1777924765,73,115.12763639381127
1777924766,72,101.69164161523727
1777924767,73,110.17288851638982
1777924768,73,104.78977674729467
1777924769,72,105.32914815969843
1777924770,73,104.7860012472101
1777924771,72,104.30664211212851
1777924772,73,120.64860466557923
1777924773,74,113.00005142432249
1777924774,74,114.15782037803794
1777924775,74,111.41397069076423
1777924776,74,101.97184445219119
1777924777,75,111.77731086645488
1777924778,75,114.82818326528306
1777924779,75,106.15970236682399
1777924780,74,113.54397000222507
1777924781,75,113.16951294434335
1777924782,75,118.33418020166151
1777924783,74,107.31997644368872
1777924784,74,104.26075057975923
1777924785,74,107.57267350782355
1777924786,75,116.4600694692363
1777924787,74,100.97217353621117
1777924788,74,99.89230928056035
1777924789,75,110.40227875519226
1777924790,75,108.0083481825163
1777924791,75,110.03477551929058
1777924792,75,114.2539029705614
1777924793,75,107.51343794246516
1777924794,75,101.57147376081221
1777924795,75,119.20016700739976
1777924796,76,106.31247270652551
1777924797,77,106.83433295094555
1777924798,77,116.56674006175167
1777924799,77,109.86979895531316
1777924800,77,111.31474566584335
1777924801,77,113.77255555827142
1777924802,77,116.47612396399498
1777924803,77,110.09942688068202
1777924804,77,118.43978402661435
1777924805,77,101.98890068069338
1777924806,77,115.01904256628885
1777924807,77,107.82212598892053
1777924808,78,118.57522092473597
1777924809,78,113.03920015473746
1777924810,77,108.57192600595769
1777924811,76,113.78278491859736
1777924812,77,115.61934756243262
1777924813,77,114.48852355286387
1777924814,76,106.16636692165125
1777924815,76,108.62192294370062
1777924816,76,110.78167223295355
1777924817,76,110.61433156307474
1777924818,76,114.17385463947258
1777924819,76,101.73294445372028
1777924820,76,112.30447174549077
1777924821,75,108.69508390503512
1777924822,76,107.02674722627222
1777924823,75,106.6588095000368
1777924824,76,109.83458050966918
1777924825,77,95.39511702993217
1777924826,77,108.44419693143801
1777924827,77,107.65883328909167
1777924828,77,113.99752444195181
1777924829,77,107.97512992870266
1777924830,76,109.8319878992328
1777924831,76,117.74024482447587
1777924832,75,114.4745818391694
1777924833,76,114.86022129974555
1777924834,75,107.75057406315116
1777924835,75,112.44364525680344
1777924836,75,108.94745989795882
1777924837,75,109.11758055195378
1777924838,75,111.84358404685948
1777924839,75,107.3135288521058
1777924840,75,116.71851396999442
1777924841,74,108.47941437180928
1777924842,74,111.9826225481685
1777924843,75,116.55020215665785
1777924844,74,113.8424419855883
1777924845,74,102.85986403789263
1777924846,74,111.20203152754448
1777924847,74,113.02823727507291
1777924848,74,113.21338359972337
1777924849,74,104.19017324648416
1777924850,74,106.24334143342205
1777924851,75,114.4755120608373
1777924852,75,106.5720783319281
1777924853,74,107.85136774501059
1777924854,75,117.09144114275887
1777924855,75,109.78490337326845
1777924856,75,106.72951637974771
1777924857,75,106.05072189411693
1777924858,75,111.49723698313335
1777924859,75,104.00083396185256
1777924860,73,107.28698816246613
1777924861,74,110.6995374074551
1777924862,73,114.24617419246451
1777924863,73,111.40396636166498
1777924864,73,105.1867069690802
1777924865,73,113.70288692903675
1777924866,73,107.05218233103636
1777924867,73,102.83933640077767
1777924868,73,107.62581388330538
1777924869,73,114.87176140515567
1777924870,73,109.14358022529217
1777924871,73,108.45634838948405
1777924872,72,114.96745240116283
1777924873,73,101.95890318825508
1777924874,72,101.81480398676251
1777924875,72,100.32869088064925
1777924876,72,109.27691683916024
1777924877,73,109.14921907201807
1777924878,73,115.342313652759
1777924879,72,108.69563784711546
1777924880,72,105.78129278234313
1777924881,72,107.60807692795147
1777924882,72,108.12968338307431
1777924883,71,99.27707427002326
1777924884,70,118.19649239950702
1777924885,70,108.3394195814586
1777924886,70,106.94503738610165
1777924887,71,109.56823792925363
1777924888,70,109.19234941263973
1777924889,70,105.36750931523906
1777924890,70,103.15941488691685
1777924891,70,108.69752808844767
1777924892,70,107.73569878239154
1777924893,70,102.35549455409766
1777924894,70,112.38566025115269
1777924895,70,107.32008416345343
1777924896,70,109.28418713020434
1777924897,70,112.26364399455963
1777924898,69,105.29849969524176
1777924899,69,106.62628403142853
1777924900,68,108.04512257327752
1777924901,67,100.33812512289975
1777924902,67,103.843232482807
1777924903,68,104.96496863993018
1777924904,68,100.09773651742474
1777924905,68,114.82936554903246
1777924906,68,98.0671795042842
1777924907,69,99.35853243340779
1777924908,70,111.9140195906661
1777924909,70,109.20969812858444
1777924910,70,101.3831583213365
1777924911,69,107.93280056795763
1777924912,68,111.0053270024879
1777924913,68,104.26381624081357
1777924914,69,116.89470305033562
1777924915,68,96.64172185109385
1777924916,68,107.52220554236597
1777924917,68,109.64937751299452
1777924918,68,108.41104755722361
1777924919,69,104.28039923009459
1777924920,68,103.09301333094983
1777924921,68,106.39865326989266
1777924922,68,108.07089518993432
1777924923,67,106.31113046327063
1777924924,66,107.48026050857027
1777924925,66,98.2150851931997
1777924926,66,101.77503059394365
1777924927,65,97.7699283054431
1777924928,64,99.46249250761237
1777924929,64,105.76849401316437
1777924930,63,100.88592764326353
1777924931,63,112.13086623417396
1777924932,63,101.27032865235373
1777924933,62,99.8686134626088
1777924934,62,100.07782313748096
1777924935,62,96.72986088213028
1777924936,61,98.53973524430084
1777924937,62,104.6750461220024
1777924938,61,99.31286800657499
1777924939,61,95.22943121552439
1777924940,61,94.63711920784615
1777924941,61,96.77409148750371
1777924942,61,99.13238545484897
1777924943,60,103.37113940964318
1777924944,60,91.96780111385104
1777924945,59,95.7607817495006
1777924946,60,98.64939508745786
1777924947,60,89.74832404566754
1777924948,60,94.24880772665117
1777924949,60,94.94050157118716
1777924950,60,94.41813331767275
1777924951,59,98.06350295259742
1777924952,58,95.67748175724192
1777924953,57,93.10121253829533
1777924954,57,97.52583181948685
1777924955,57,103.35383622940812
1777924956,56,102.17665432533789
1777924957,56,86.1475270257195
1777924958,56,97.39682482725814
1777924959,56,93.99889519471274
1777924960,56,95.49819904289411
1777924961,57,93.80772634905853
1777924962,56,95.32914883449241
1777924963,56,95.4813332823241
1777924964,55,91.39471709192985
1777924965,54,89.16634603478668
1777924966,54,91.18086942821232
1777924967,53,93.45416669005544
1777924968,53,95.0954835375792
1777924969,53,96.24007039803067
1777924970,53,90.17614489619889
1777924971,52,92.87730055286231
1777924972,52,95.93126166378984
1777924973,53,97.64517702814858
1777924974,52,91.33525215640815
1777924975,52,90.60580723777174
1777924976,52,92.46005905226376
1777924977,52,86.42631637196166
1777924978,52,90.72875720034021
1777924979,52,94.95063879312907
1777924980,53,95.28876208249666
1777924981,53,91.1837957803625
1777924982,53,93.37973190489225
1777924983,53,88.68907346869192
1777924984,52,94.7657146670126
1777924985,52,91.24980353738586
1777924986,52,90.35821846736738
1777924987,52,89.97224273757975
1777924988,51,90.51697759895065
1777924989,50,87.98455059780619
1777924990,50,92.96164366201154
1777924991,50,88.22122403392719
1777924992,50,97.16833843212322
1777924993,49,95.79344726566622
1777924994,50,85.98805429565473
1777924995,50,90.31366921243176
1777924996,50,87.07204520398712
1777924997,50,88.53008596565125
1777924998,50,99.01092360440158
1777924999,51,89.41592862297891
1777925000,50,91.62101716684843
1777925001,50,92.43594582303726
1777925002,51,86.29716782382543
1777925003,50,86.15207036515858
1777925004,51,85.37289932866348
1777925005,51,86.81313169746002
1777925006,51,77.9748645080727
1777925007,51,93.25062080357134
1777925008,51,100.04387228565233
1777925009,51,91.46519332566439
1777925010,52,85.22679013296727
